Date,Consumption_MW,Coal_MW,Gas_MW,Hidroelectric_MW,Nuclear_MW,Wind_MW,Solar_MW,Biomass_MW,Production_MW
2010-01-03,874810.0,347240.0,153451.0,284290.0,87668.0,0.0,0.0,0.0,872639.0
2010-01-04,933653.0,262921.0,93664.0,372362.0,203503.0,0.0,0.0,0.0,932485.0
2010-01-05,765805.0,240812.0,34818.0,275409.0,205383.0,0.0,0.0,0.0,756438.0
2010-01-06,879815.0,366273.0,25326.0,405128.0,99650.0,0.0,0.0,0.0,896343.0
2010-01-07,883756.0,330657.0,40238.0,385101.0,200889.0,3813.0,0.0,0.0,960675.0
2010-01-08,734463.0,190320.0,40641.0,353715.0,193858.0,839.0,0.0,0.0,779418.0
2010-01-09,821876.0,373102.0,45703.0,304001.0,190029.0,15822.0,0.0,0.0,928628.0
2010-01-10,715882.0,294525.0,59053.0,245091.0,162815.0,1710.0,0.0,0.0,763154.0
2010-01-11,938442.0,402670.0,153290.0,274980.0,192068.0,10324.0,0.0,0.0,1033294.0
2010-01-12,1007868.0,384456.0,179390.0,329413.0,198211.0,12968.0,0.0,0.0,1104379.0
2010-01-13,1042004.0,373011.0,194863.0,306284.0,201059.0,0.0,0.0,0.0,1075218.0
2010-01-14,1042509.0,369633.0,197262.0,346310.0,168176.0,0.0,0.0,0.0,1081372.0
2010-01-15,1055215.0,388660.0,203033.0,347183.0,164323.0,0.0,0.0,0.0,1103199.0
2010-01-16,996037.0,434489.0,190963.0,286464.0,99345.0,0.0,0.0,0.0,1011250.0
2010-01-17,919143.0,391417.0,183487.0,241442.0,98423.0,0.0,0.0,0.0,914765.0
2010-01-18,1068603.0,412041.0,194938.0,296893.0,174299.0,0.0,0.0,0.0,1078158.0
2010-01-19,1080671.0,412926.0,201113.0,301244.0,201631.0,0.0,0.0,0.0,1116914.0
2010-01-20,1084070.0,401084.0,199003.0,308907.0,202249.0,0.0,0.0,0.0,1111238.0
2010-01-21,1100944.0,414256.0,195273.0,314447.0,204295.0,0.0,0.0,0.0,1128266.0
2010-01-22,1118881.0,421246.0,196517.0,320930.0,203939.0,0.0,0.0,0.0,1142629.0
2010-01-23,1024722.0,394959.0,185847.0,252177.0,200800.0,0.0,0.0,0.0,1033773.0
2010-01-24,982220.0,346615.0,195042.0,237872.0,203457.0,0.0,0.0,0.0,982978.0
2010-01-25,1011694.0,387932.0,182231.0,277478.0,183756.0,0.0,0.0,0.0,1031393.0
2010-01-26,1164233.0,482429.0,192299.0,305636.0,204194.0,0.0,0.0,0.0,1184550.0
2010-01-27,1157445.0,503809.0,198799.0,284765.0,202723.0,0.0,0.0,0.0,1190099.0
2010-01-28,1172515.0,491811.0,197956.0,287011.0,201924.0,0.0,0.0,0.0,1178690.0
2010-01-29,1128305.0,467553.0,199763.0,276601.0,200978.0,0.0,0.0,0.0,1144891.0
2010-01-30,1017412.0,388406.0,192840.0,237136.0,201286.0,0.0,0.0,0.0,1019653.0
2010-01-31,951013.0,363526.0,185379.0,206510.0,202652.0,0.0,0.0,0.0,958066.0
2010-02-01,837793.0,216382.0,182942.0,232481.0,202759.0,0.0,0.0,0.0,834550.0
2010-02-02,1088670.0,472439.0,178844.0,233683.0,201502.0,0.0,0.0,0.0,1086473.0
2010-02-03,986684.0,408467.0,164866.0,281837.0,100649.0,0.0,0.0,0.0,955809.0
2010-02-04,882620.0,241906.0,95535.0,337392.0,204104.0,0.0,0.0,0.0,878968.0
2010-02-05,707442.0,206457.0,31607.0,261328.0,205209.0,0.0,0.0,0.0,704625.0
2010-02-06,878295.0,347791.0,25485.0,418015.0,104162.0,0.0,0.0,0.0,895449.0
2010-02-07,876043.0,347378.0,40108.0,379822.0,200402.0,2059.0,0.0,0.0,969737.0
2010-02-08,868076.0,257575.0,47304.0,419937.0,194533.0,5765.0,0.0,0.0,925124.0
2010-02-09,846375.0,376638.0,58321.0,319464.0,195573.0,19285.0,0.0,0.0,969252.0
2010-02-10,533628.0,210033.0,41715.0,200556.0,115101.0,-81.0,0.0,0.0,567081.0
2010-02-11,1018147.0,443994.0,163273.0,287585.0,203942.0,10337.0,0.0,0.0,1109149.0
2010-02-12,939600.0,370918.0,164233.0,306158.0,180648.0,2321.0,0.0,0.0,1024228.0
2010-02-13,1004864.0,360174.0,191912.0,258132.0,203080.0,0.0,0.0,0.0,1013294.0
2010-02-14,913507.0,328597.0,175224.0,221767.0,201578.0,0.0,0.0,0.0,927160.0
2010-02-15,997855.0,387107.0,175540.0,293674.0,159526.0,0.0,0.0,0.0,1015845.0
2010-02-16,1067991.0,421334.0,184679.0,277197.0,200294.0,0.0,0.0,0.0,1083500.0
2010-02-17,1024599.0,399262.0,179170.0,276382.0,191326.0,0.0,0.0,0.0,1046145.0
2010-02-18,1072433.0,414218.0,191511.0,293848.0,201173.0,0.0,0.0,0.0,1100757.0
2010-02-19,963373.0,367696.0,175091.0,241755.0,187240.0,0.0,0.0,0.0,971777.0
2010-02-20,964591.0,335713.0,188004.0,234143.0,204482.0,0.0,0.0,0.0,962337.0
2010-02-21,888415.0,300987.0,175636.0,209408.0,201664.0,0.0,0.0,0.0,887686.0
2010-02-22,985130.0,314216.0,179248.0,287322.0,199955.0,0.0,0.0,0.0,980732.0
2010-02-23,1016521.0,318981.0,181846.0,303794.0,203132.0,0.0,0.0,0.0,1007747.0
2010-02-24,1023030.0,340572.0,179425.0,292271.0,202446.0,0.0,0.0,0.0,1014702.0
2010-02-25,1019687.0,337155.0,178672.0,292889.0,201697.0,0.0,0.0,0.0,1010397.0
2010-02-26,1010564.0,319193.0,183864.0,292036.0,204884.0,0.0,0.0,0.0,999968.0
2010-02-27,953506.0,300438.0,183727.0,249639.0,203129.0,0.0,0.0,0.0,936921.0
2010-02-28,873504.0,290544.0,179154.0,270118.0,112627.0,0.0,0.0,0.0,852437.0
2010-03-01,763094.0,191676.0,161838.0,224298.0,180066.0,0.0,0.0,0.0,757883.0
2010-03-02,1070907.0,435179.0,172280.0,251577.0,193451.0,0.0,0.0,0.0,1052483.0
2010-03-03,991150.0,405761.0,161935.0,296979.0,100729.0,0.0,0.0,0.0,965385.0
2010-03-04,825281.0,211822.0,93167.0,319328.0,205481.0,0.0,0.0,0.0,829781.0
2010-03-05,844787.0,276246.0,35184.0,330498.0,202074.0,0.0,0.0,0.0,844027.0
2010-03-06,647679.0,210102.0,18044.0,291418.0,134761.0,0.0,0.0,0.0,654358.0
2010-03-07,819172.0,303039.0,40079.0,364761.0,200723.0,2096.0,0.0,0.0,910659.0
2010-03-08,896267.0,306766.0,44971.0,425405.0,191017.0,4615.0,0.0,0.0,972827.0
2010-03-09,867865.0,380564.0,62949.0,341605.0,200925.0,1657.0,0.0,0.0,987721.0
2010-03-10,388692.0,152987.0,30385.0,146084.0,83839.0,-59.0,0.0,0.0,413059.0
2010-03-11,1035590.0,433374.0,156940.0,311704.0,205320.0,4300.0,0.0,0.0,1111648.0
2010-03-12,1035917.0,383924.0,184948.0,358872.0,196467.0,9059.0,0.0,0.0,1133242.0
2010-03-13,997155.0,365289.0,167211.0,255053.0,205775.0,0.0,0.0,0.0,993333.0
2010-03-14,891177.0,301647.0,160477.0,217986.0,202879.0,0.0,0.0,0.0,882979.0
2010-03-15,1012040.0,366182.0,164538.0,277181.0,201604.0,0.0,0.0,0.0,1009500.0
2010-03-16,1045817.0,381054.0,163872.0,302168.0,202588.0,0.0,0.0,0.0,1049676.0
2010-03-17,1045843.0,384164.0,163418.0,310421.0,203137.0,0.0,0.0,0.0,1061130.0
2010-03-18,825723.0,303893.0,129865.0,240122.0,163073.0,0.0,0.0,0.0,836943.0
2010-03-19,686756.0,235279.0,105796.0,215502.0,132257.0,0.0,0.0,0.0,688830.0
2010-03-20,922709.0,311846.0,151933.0,253077.0,205071.0,0.0,0.0,0.0,921925.0
2010-03-21,818468.0,231432.0,145797.0,228813.0,203738.0,0.0,0.0,0.0,809773.0
2010-03-22,927105.0,288549.0,148578.0,295103.0,202633.0,0.0,0.0,0.0,934848.0
2010-03-23,969865.0,314719.0,129921.0,321605.0,199847.0,0.0,0.0,0.0,966090.0
2010-03-24,981288.0,298471.0,134576.0,323228.0,205496.0,0.0,0.0,0.0,961770.0
2010-03-25,940334.0,263334.0,138144.0,316051.0,205179.0,0.0,0.0,0.0,922699.0
2010-03-26,921684.0,271090.0,134037.0,316515.0,198152.0,0.0,0.0,0.0,919820.0
2010-03-27,871273.0,235751.0,135250.0,295042.0,203884.0,0.0,0.0,0.0,869954.0
2010-03-28,770200.0,194695.0,126483.0,259420.0,188318.0,0.0,0.0,0.0,768885.0
2010-03-29,939997.0,251516.0,123871.0,357016.0,203160.0,0.0,0.0,0.0,935573.0
2010-03-30,666637.0,187504.0,80886.0,260184.0,138997.0,0.0,0.0,0.0,667597.0
2010-03-31,961557.0,264023.0,117268.0,368675.0,205324.0,0.0,0.0,0.0,955350.0
2010-04-01,981005.0,302970.0,207844.0,286018.0,200718.0,0.0,0.0,0.0,997548.0
2010-04-02,1119231.0,467595.0,187272.0,265890.0,204051.0,0.0,0.0,0.0,1124798.0
2010-04-03,1001243.0,415667.0,161115.0,305472.0,98536.0,0.0,0.0,0.0,980776.0
2010-04-04,702561.0,159956.0,88477.0,272954.0,187515.0,0.0,0.0,0.0,708972.0
2010-04-05,860313.0,295999.0,32571.0,328228.0,203197.0,0.0,0.0,0.0,860058.0
2010-04-06,425169.0,135877.0,11273.0,199055.0,95151.0,0.0,0.0,0.0,441426.0
2010-04-07,735852.0,234726.0,38656.0,335710.0,202109.0,370.0,0.0,0.0,811503.0
2010-04-08,911124.0,314006.0,49067.0,443043.0,194358.0,953.0,0.0,0.0,1001496.0
2010-04-09,817199.0,357647.0,62950.0,304250.0,202659.0,2772.0,0.0,0.0,930289.0
2010-04-10,752649.0,304474.0,64319.0,287443.0,154485.0,2600.0,0.0,0.0,813242.0
2010-04-11,993353.0,414996.0,161525.0,268638.0,199198.0,21272.0,0.0,0.0,1065631.0
2010-04-12,986411.0,355708.0,169795.0,358811.0,197936.0,22360.0,0.0,0.0,1104571.0
2010-04-13,917992.0,288750.0,64582.0,369764.0,205507.0,0.0,0.0,0.0,928588.0
2010-04-14,950455.0,307743.0,68238.0,387261.0,205648.0,0.0,0.0,0.0,968839.0
2010-04-15,970558.0,339377.0,67330.0,371173.0,205196.0,0.0,0.0,0.0,983031.0
2010-04-16,951742.0,333016.0,66778.0,352917.0,205603.0,0.0,0.0,0.0,958308.0
2010-04-17,865746.0,277636.0,71756.0,313789.0,205582.0,0.0,0.0,0.0,868719.0
2010-04-18,775257.0,257726.0,71141.0,247798.0,205670.0,0.0,0.0,0.0,782304.0
2010-04-19,908764.0,318781.0,65272.0,336602.0,198168.0,0.0,0.0,0.0,918785.0
2010-04-20,636063.0,264173.0,39150.0,281510.0,63466.0,0.0,0.0,0.0,648292.0
2010-04-21,924972.0,391092.0,64650.0,342509.0,102626.0,0.0,0.0,0.0,900814.0
2010-04-22,937312.0,320115.0,64122.0,363165.0,198237.0,0.0,0.0,0.0,945610.0
2010-04-23,889137.0,303577.0,61028.0,339216.0,201025.0,0.0,0.0,0.0,904809.0
2010-04-24,852855.0,263175.0,61199.0,330360.0,204129.0,0.0,0.0,0.0,858855.0
2010-04-25,772193.0,243448.0,55200.0,279741.0,205432.0,0.0,0.0,0.0,783850.0
2010-04-26,887922.0,303263.0,63556.0,327857.0,204670.0,0.0,0.0,0.0,899377.0
2010-04-27,903756.0,323430.0,58166.0,327018.0,203265.0,0.0,0.0,0.0,911881.0
2010-04-28,914413.0,325771.0,61842.0,327240.0,205566.0,0.0,0.0,0.0,920416.0
2010-04-29,902688.0,323639.0,59659.0,324422.0,204910.0,0.0,0.0,0.0,912686.0
2010-04-30,880167.0,316202.0,56239.0,310184.0,203763.0,0.0,0.0,0.0,886377.0
2010-05-01,1010664.0,343618.0,208229.0,287121.0,197067.0,0.0,0.0,0.0,1036030.0
2010-05-02,1111830.0,452879.0,181210.0,252953.0,201144.0,0.0,0.0,0.0,1088186.0
2010-05-03,1059801.0,387293.0,162673.0,317841.0,188871.0,0.0,0.0,0.0,1056673.0
2010-05-04,720367.0,160645.0,87283.0,296515.0,183386.0,0.0,0.0,0.0,727866.0
2010-05-05,870238.0,319299.0,29923.0,325350.0,202677.0,0.0,0.0,0.0,877258.0
2010-05-06,800767.0,260770.0,25596.0,329208.0,204002.0,0.0,0.0,0.0,819775.0
2010-05-07,844855.0,316271.0,41898.0,365371.0,200353.0,456.0,0.0,0.0,924269.0
2010-05-08,918081.0,333453.0,49305.0,428823.0,195507.0,109.0,0.0,0.0,1007205.0
2010-05-09,750752.0,350334.0,62114.0,233939.0,202763.0,2351.0,0.0,0.0,851472.0
2010-05-10,954397.0,411148.0,84103.0,327470.0,199100.0,9187.0,0.0,0.0,1030985.0
2010-05-11,976097.0,419323.0,157091.0,258028.0,200645.0,19090.0,0.0,0.0,1054127.0
2010-05-12,903676.0,296894.0,169034.0,324530.0,199149.0,25545.0,0.0,0.0,1015139.0
2010-05-13,876126.0,360466.0,51102.0,353830.0,101472.0,0.0,0.0,0.0,866834.0
2010-05-14,879571.0,362146.0,52632.0,360222.0,100716.0,0.0,0.0,0.0,875695.0
2010-05-15,832192.0,351387.0,51301.0,318788.0,101467.0,0.0,0.0,0.0,822932.0
2010-05-16,730431.0,299266.0,40290.0,284308.0,98496.0,0.0,0.0,0.0,722322.0
2010-05-17,875760.0,378496.0,38389.0,353665.0,100836.0,0.0,0.0,0.0,871325.0
2010-05-18,919784.0,391007.0,39436.0,384408.0,101735.0,0.0,0.0,0.0,916507.0
2010-05-19,907675.0,368521.0,39939.0,392336.0,100136.0,0.0,0.0,0.0,900906.0
2010-05-20,910126.0,363003.0,40817.0,405907.0,100446.0,0.0,0.0,0.0,910182.0
2010-05-21,889161.0,352374.0,40082.0,396867.0,101396.0,0.0,0.0,0.0,890749.0
2010-05-22,834691.0,318767.0,39703.0,377981.0,101708.0,0.0,0.0,0.0,838151.0
2010-05-23,728958.0,253728.0,39432.0,332758.0,101563.0,0.0,0.0,0.0,727520.0
2010-05-24,743822.0,213651.0,49414.0,374297.0,101780.0,0.0,0.0,0.0,739155.0
2010-05-25,851642.0,294377.0,53389.0,409567.0,101222.0,0.0,0.0,0.0,858562.0
2010-05-26,861242.0,314048.0,52370.0,405292.0,101124.0,0.0,0.0,0.0,872802.0
2010-05-27,822095.0,306214.0,49879.0,383854.0,97090.0,0.0,0.0,0.0,837064.0
2010-05-28,866054.0,317132.0,52157.0,403200.0,101570.0,0.0,0.0,0.0,874050.0
2010-05-29,806565.0,278935.0,51812.0,376773.0,101572.0,0.0,0.0,0.0,809064.0
2010-05-30,730021.0,243330.0,41040.0,337186.0,101482.0,0.0,0.0,0.0,722994.0
2010-05-31,832958.0,327701.0,38696.0,369874.0,100800.0,0.0,0.0,0.0,837083.0
2010-06-01,1010104.0,348153.0,209000.0,290316.0,199862.0,0.0,0.0,0.0,1047327.0
2010-06-02,1039977.0,420292.0,180498.0,215496.0,204247.0,0.0,0.0,0.0,1020520.0
2010-06-03,984755.0,341839.0,168217.0,271122.0,204384.0,0.0,0.0,0.0,985548.0
2010-06-04,868638.0,230950.0,92382.0,352486.0,204007.0,0.0,0.0,0.0,879858.0
2010-06-05,883277.0,318695.0,36383.0,331574.0,205106.0,0.0,0.0,0.0,891814.0
2010-06-06,715902.0,215052.0,24455.0,289020.0,203749.0,0.0,0.0,0.0,732864.0
2010-06-07,884196.0,395774.0,60371.0,406632.0,111510.0,84.0,0.0,0.0,974268.0
2010-06-08,878069.0,286210.0,49522.0,431954.0,189308.0,524.0,0.0,0.0,957552.0
2010-06-09,874407.0,402778.0,66579.0,313157.0,202157.0,1296.0,0.0,0.0,985895.0
2010-06-10,991103.0,444814.0,83749.0,319666.0,203648.0,21264.0,0.0,0.0,1073167.0
2010-06-11,915379.0,392613.0,150725.0,239199.0,205443.0,6814.0,0.0,0.0,994844.0
2010-06-12,1003333.0,344462.0,182064.0,364703.0,197398.0,12704.0,0.0,0.0,1101312.0
2010-06-13,786198.0,283281.0,49277.0,263201.0,201665.0,0.0,0.0,0.0,797435.0
2010-06-14,832907.0,323171.0,46664.0,312075.0,184549.0,0.0,0.0,0.0,866534.0
2010-06-15,956192.0,397720.0,48879.0,351721.0,201410.0,0.0,0.0,0.0,1000178.0
2010-06-16,925147.0,372694.0,47631.0,336252.0,198216.0,0.0,0.0,0.0,955553.0
2010-06-17,901598.0,356870.0,49054.0,332106.0,201691.0,0.0,0.0,0.0,941011.0
2010-06-18,897312.0,357833.0,47160.0,329244.0,202179.0,0.0,0.0,0.0,936638.0
2010-06-19,824562.0,317785.0,47491.0,276084.0,201171.0,0.0,0.0,0.0,843377.0
2010-06-20,740680.0,276549.0,36664.0,241050.0,201974.0,0.0,0.0,0.0,757102.0
2010-06-21,841278.0,317603.0,36920.0,315493.0,196048.0,0.0,0.0,0.0,867025.0
2010-06-22,867507.0,341806.0,33826.0,326998.0,199102.0,0.0,0.0,0.0,902173.0
2010-06-23,729842.0,266576.0,30635.0,295393.0,169483.0,0.0,0.0,0.0,764118.0
2010-06-24,535423.0,185359.0,23233.0,241810.0,119118.0,0.0,0.0,0.0,571930.0
2010-06-25,863343.0,300487.0,40039.0,378377.0,201142.0,0.0,0.0,0.0,923931.0
2010-06-26,812378.0,242901.0,39574.0,371018.0,202902.0,0.0,0.0,0.0,857296.0
2010-06-27,714361.0,202418.0,39601.0,312131.0,199749.0,0.0,0.0,0.0,754287.0
2010-06-28,808959.0,288322.0,36951.0,342780.0,192770.0,0.0,0.0,0.0,861440.0
2010-06-29,846057.0,319951.0,39496.0,356885.0,196710.0,188.0,0.0,0.0,913339.0
2010-06-30,722565.0,271810.0,31490.0,326489.0,156230.0,210.0,0.0,0.0,786318.0
2010-07-01,961438.0,349297.0,184963.0,291870.0,193958.0,0.0,0.0,0.0,1020089.0
2010-07-02,968477.0,381370.0,182028.0,183779.0,204164.0,0.0,0.0,0.0,951347.0
2010-07-03,874396.0,289769.0,159815.0,234382.0,198626.0,0.0,0.0,0.0,882594.0
2010-07-04,914146.0,250730.0,90308.0,380814.0,203481.0,0.0,0.0,0.0,925363.0
2010-07-05,869233.0,320295.0,32505.0,327279.0,197081.0,0.0,0.0,0.0,877190.0
2010-07-06,835904.0,262242.0,54838.0,333438.0,201890.0,0.0,0.0,0.0,853008.0
2010-07-07,877275.0,413588.0,62208.0,370139.0,100337.0,1473.0,0.0,0.0,947704.0
2010-07-08,848408.0,270500.0,51441.0,418005.0,195451.0,402.0,0.0,0.0,935874.0
2010-07-09,904813.0,426677.0,64920.0,320346.0,201499.0,1048.0,0.0,0.0,1014514.0
2010-07-10,1001751.0,460368.0,84330.0,317140.0,205308.0,25738.0,0.0,0.0,1092848.0
2010-07-11,831329.0,353623.0,136425.0,212848.0,203833.0,7444.0,0.0,0.0,914171.0
2010-07-12,1048562.0,372377.0,176008.0,396411.0,198095.0,11303.0,0.0,0.0,1154170.0
2010-07-13,902957.0,365119.0,57585.0,372505.0,196089.0,1372.0,0.0,0.0,992675.0
2010-07-14,928852.0,363573.0,61429.0,390759.0,201223.0,154.0,0.0,0.0,1017097.0
2010-07-15,934728.0,367571.0,61310.0,400010.0,200485.0,1452.0,0.0,0.0,1030832.0
2010-07-16,940234.0,364778.0,60480.0,408115.0,199660.0,1930.0,0.0,0.0,1035010.0
2010-07-17,858717.0,325097.0,58462.0,368127.0,198010.0,1135.0,0.0,0.0,950825.0
2010-07-18,764022.0,282437.0,56070.0,301759.0,191817.0,-56.0,0.0,0.0,832055.0
2010-07-19,878345.0,346837.0,59178.0,365198.0,194455.0,1785.0,0.0,0.0,967466.0
2010-07-20,884221.0,345807.0,57873.0,361546.0,193636.0,5894.0,0.0,0.0,964763.0
2010-07-21,919893.0,374507.0,60450.0,366234.0,194167.0,3972.0,0.0,0.0,999315.0
2010-07-22,931275.0,374674.0,60095.0,380799.0,194895.0,1517.0,0.0,0.0,1011971.0
2010-07-23,912101.0,367028.0,58069.0,377663.0,191609.0,912.0,0.0,0.0,995288.0
2010-07-24,837454.0,309272.0,57653.0,314954.0,190376.0,968.0,0.0,0.0,873250.0
2010-07-25,768267.0,274387.0,57357.0,270694.0,195510.0,1912.0,0.0,0.0,799852.0
2010-07-26,793639.0,276622.0,52751.0,339612.0,176926.0,1156.0,0.0,0.0,847085.0
2010-07-27,847006.0,309748.0,54898.0,370660.0,181104.0,2184.0,0.0,0.0,918654.0
2010-07-28,872210.0,362417.0,57438.0,421706.0,99725.0,5202.0,0.0,0.0,946502.0
2010-07-29,868272.0,315252.0,57479.0,434604.0,95567.0,2305.0,0.0,0.0,905218.0
2010-07-30,826642.0,267868.0,53382.0,411386.0,133025.0,1105.0,0.0,0.0,866730.0
2010-07-31,793537.0,212798.0,40688.0,385196.0,192650.0,1755.0,0.0,0.0,833174.0
2010-08-01,975181.0,351454.0,172468.0,312588.0,192428.0,0.0,0.0,0.0,1028946.0
2010-08-02,960468.0,393764.0,163624.0,212728.0,181361.0,0.0,0.0,0.0,951468.0
2010-08-03,1056253.0,386962.0,177155.0,302994.0,203367.0,0.0,0.0,0.0,1070469.0
2010-08-04,911408.0,248122.0,89293.0,373802.0,204941.0,0.0,0.0,0.0,916183.0
2010-08-05,804989.0,334913.0,37114.0,330693.0,100668.0,0.0,0.0,0.0,803384.0
2010-08-06,871304.0,274148.0,61090.0,351048.0,203069.0,0.0,0.0,0.0,889760.0
2010-08-07,872431.0,388737.0,61912.0,383916.0,100272.0,5440.0,0.0,0.0,940222.0
2010-08-08,780594.0,253489.0,50217.0,350604.0,196745.0,839.0,0.0,0.0,851932.0
2010-08-09,898711.0,414402.0,63621.0,318205.0,202006.0,6148.0,0.0,0.0,1004327.0
2010-08-10,995836.0,448483.0,84086.0,318252.0,204770.0,29229.0,0.0,0.0,1084844.0
2010-08-11,960464.0,416857.0,135438.0,273958.0,205119.0,23100.0,0.0,0.0,1054431.0
2010-08-12,1082647.0,385063.0,185496.0,405763.0,205465.0,15237.0,0.0,0.0,1196990.0
2010-08-13,943716.0,359910.0,41040.0,426654.0,197169.0,3344.0,0.0,0.0,1028141.0
2010-08-14,891580.0,322922.0,39371.0,381529.0,199226.0,217.0,0.0,0.0,943263.0
2010-08-15,802369.0,277613.0,45363.0,348720.0,197072.0,3294.0,0.0,0.0,872054.0
2010-08-16,928177.0,363433.0,59743.0,387766.0,198348.0,2609.0,0.0,0.0,1011934.0
2010-08-17,937116.0,403995.0,62741.0,370723.0,199106.0,3058.0,0.0,0.0,1039584.0
2010-08-18,922987.0,359854.0,62088.0,372113.0,198963.0,1384.0,0.0,0.0,994426.0
2010-08-19,908752.0,371002.0,59887.0,343788.0,197807.0,2545.0,0.0,0.0,975050.0
2010-08-20,893402.0,351285.0,60515.0,354327.0,197820.0,6261.0,0.0,0.0,970215.0
2010-08-21,823668.0,323354.0,59890.0,309032.0,199886.0,4868.0,0.0,0.0,897045.0
2010-08-22,756233.0,287135.0,59618.0,282713.0,199978.0,2701.0,0.0,0.0,832174.0
2010-08-23,885669.0,370535.0,40305.0,374103.0,200862.0,684.0,0.0,0.0,986542.0
2010-08-24,909548.0,418733.0,39638.0,345856.0,200679.0,1222.0,0.0,0.0,1006155.0
2010-08-25,918454.0,430379.0,36895.0,342178.0,200084.0,1416.0,0.0,0.0,1010985.0
2010-08-26,906706.0,422364.0,38072.0,332646.0,198498.0,6858.0,0.0,0.0,998449.0
2010-08-27,920506.0,425892.0,41139.0,345249.0,198884.0,5811.0,0.0,0.0,1016991.0
2010-08-28,864372.0,385015.0,38467.0,308435.0,200091.0,7382.0,0.0,0.0,939404.0
2010-08-29,764466.0,345806.0,36157.0,243846.0,199979.0,6775.0,0.0,0.0,832539.0
2010-08-30,841486.0,381995.0,36515.0,310387.0,197178.0,3157.0,0.0,0.0,929254.0
2010-08-31,790838.0,356343.0,35552.0,284821.0,179837.0,7160.0,0.0,0.0,863678.0
2010-09-01,910114.0,296122.0,165876.0,252150.0,195570.0,0.0,0.0,0.0,909726.0
2010-09-02,1119431.0,472211.0,182387.0,265022.0,204216.0,0.0,0.0,0.0,1123821.0
2010-09-03,1077000.0,409801.0,171963.0,296972.0,201230.0,0.0,0.0,0.0,1079975.0
2010-09-04,892440.0,247165.0,87155.0,355939.0,205502.0,0.0,0.0,0.0,895768.0
2010-09-05,741676.0,309437.0,35711.0,288737.0,101490.0,0.0,0.0,0.0,735376.0
2010-09-06,879641.0,277364.0,61849.0,360486.0,200605.0,0.0,0.0,0.0,900616.0
2010-09-07,829322.0,369551.0,58909.0,367329.0,95436.0,6788.0,0.0,0.0,898030.0
2010-09-08,868601.0,289357.0,39716.0,405255.0,194288.0,6531.0,0.0,0.0,935188.0
2010-09-09,908273.0,427893.0,65267.0,316060.0,199591.0,6976.0,0.0,0.0,1015766.0
2010-09-10,936732.0,411412.0,77915.0,281616.0,204188.0,31137.0,0.0,0.0,1006237.0
2010-09-11,985606.0,425533.0,137988.0,279563.0,201090.0,33441.0,0.0,0.0,1077703.0
2010-09-12,1076447.0,376825.0,180382.0,403099.0,204752.0,17935.0,0.0,0.0,1182964.0
2010-09-13,868579.0,395652.0,63802.0,310447.0,202008.0,7385.0,0.0,0.0,979257.0
2010-09-14,882580.0,407896.0,64763.0,310000.0,203403.0,4065.0,0.0,0.0,990064.0
2010-09-15,901476.0,408002.0,67222.0,321241.0,203416.0,1780.0,0.0,0.0,1001622.0
2010-09-16,901566.0,411846.0,70225.0,321201.0,202770.0,1995.0,0.0,0.0,1008033.0
2010-09-17,899234.0,404708.0,68702.0,320948.0,203026.0,4855.0,0.0,0.0,1002229.0
2010-09-18,835205.0,348848.0,67651.0,299249.0,202990.0,3727.0,0.0,0.0,922393.0
2010-09-19,763382.0,341231.0,52175.0,247586.0,202819.0,9288.0,0.0,0.0,853073.0
2010-09-20,880255.0,376772.0,62869.0,301016.0,202622.0,7526.0,0.0,0.0,950822.0
2010-09-21,902223.0,392510.0,65557.0,301981.0,203529.0,9017.0,0.0,0.0,972599.0
2010-09-22,847834.0,380718.0,50666.0,290746.0,192465.0,868.0,0.0,0.0,915413.0
2010-09-23,883534.0,383328.0,66441.0,301629.0,199364.0,1987.0,0.0,0.0,952712.0
2010-09-24,834628.0,359073.0,64703.0,284663.0,189512.0,5656.0,0.0,0.0,903552.0
2010-09-25,839058.0,387378.0,68080.0,265182.0,203964.0,4918.0,0.0,0.0,929487.0
2010-09-26,783479.0,352331.0,65888.0,236516.0,203760.0,11446.0,0.0,0.0,869907.0
2010-09-27,876790.0,357932.0,66031.0,303887.0,201592.0,4195.0,0.0,0.0,933622.0
2010-09-28,878973.0,364170.0,63702.0,303476.0,197994.0,7930.0,0.0,0.0,937235.0
2010-09-29,717306.0,293330.0,53080.0,256186.0,161050.0,6485.0,0.0,0.0,770030.0
2010-09-30,465848.0,184791.0,34219.0,178060.0,97597.0,3138.0,0.0,0.0,497819.0
2010-10-01,875207.0,248433.0,176062.0,244825.0,202951.0,0.0,0.0,0.0,872262.0
2010-10-02,1133487.0,457623.0,186720.0,282995.0,203819.0,0.0,0.0,0.0,1131148.0
2010-10-03,1076950.0,423969.0,164899.0,296779.0,198410.0,0.0,0.0,0.0,1084051.0
2010-10-04,851114.0,246924.0,86461.0,314292.0,205736.0,0.0,0.0,0.0,853335.0
2010-10-05,851538.0,359508.0,43278.0,347787.0,101453.0,0.0,0.0,0.0,852039.0
2010-10-06,905390.0,291204.0,64311.0,376211.0,202912.0,0.0,0.0,0.0,934878.0
2010-10-07,815255.0,273105.0,52099.0,387560.0,172684.0,7203.0,0.0,0.0,892678.0
2010-10-08,886899.0,321267.0,39506.0,403453.0,193323.0,5964.0,0.0,0.0,963558.0
